case_id,model,temperature,trial,tag_id,arbiter_score,arbiter_success,arbiter_error,retry_count,elapsed_sec
C3,gemini,0.0,8,C3_17,2,True,,0,1.81
C3,gemini,0.0,8,C3_20,2,True,,0,1.51
C3,gemini,0.0,9,C3_05,2,True,,0,1.84
C3,gemini,0.0,9,C3_11,0,True,,0,1.83
C3,gemini,0.0,9,C3_17,2,True,,0,2.16
C3,gemini,0.0,9,C3_20,2,True,,0,1.91
C3,gemini,0.0,10,C3_05,2,True,,0,1.81
C3,gemini,0.0,10,C3_11,0,True,,0,1.8
C3,gemini,0.0,10,C3_20,2,True,,0,1.64
C3,gemini,0.0,10,C3_17,2,True,,0,1.94
C3,gemini,0.0,11,C3_05,2,True,,0,1.72
C3,gemini,0.0,11,C3_11,0,True,,0,1.75
C3,gemini,0.0,11,C3_17,2,True,,0,1.81
C3,gemini,0.0,11,C3_20,2,True,,0,1.72
C3,gemini,0.0,12,C3_05,2,True,,0,1.76
C3,gemini,0.0,12,C3_11,0,True,,0,1.97
C3,gemini,0.0,12,C3_17,2,True,,0,1.78
C3,gemini,0.0,12,C3_20,2,True,,0,1.73
C3,gemini,0.0,13,C3_05,2,True,,0,1.9
C3,gemini,0.0,13,C3_11,0,True,,0,1.79
C3,gemini,0.0,13,C3_17,2,True,,0,1.84
C3,gemini,0.0,13,C3_20,2,True,,0,1.91
C3,gemini,0.0,14,C3_05,2,True,,0,1.68
C3,gemini,0.0,14,C3_11,0,True,,0,1.98
C3,gemini,0.0,14,C3_17,2,True,,0,1.74
C3,gemini,0.0,14,C3_20,2,True,,0,1.68
C3,gemini,0.0,15,C3_05,2,True,,0,1.51
C3,gemini,0.0,15,C3_11,0,True,,0,1.93
C3,gemini,0.0,15,C3_17,2,True,,0,1.91
C3,gemini,0.0,15,C3_20,2,True,,0,2.19
C3,gemini,0.0,16,C3_05,2,True,,0,1.53
C3,gemini,0.0,16,C3_11,0,True,,0,1.87
C3,gemini,0.0,16,C3_17,2,True,,0,1.92
C3,gemini,0.0,16,C3_20,2,True,,0,1.82
C3,gemini,0.0,17,C3_05,2,True,,0,1.94
C3,gemini,0.0,17,C3_11,0,True,,0,1.72
C3,gemini,0.0,17,C3_17,2,True,,0,1.82
C3,gemini,0.0,17,C3_20,2,True,,0,1.83
C3,gemini,0.0,18,C3_05,2,True,,0,1.63
C3,gemini,0.0,18,C3_11,0,True,,0,1.73
C3,gemini,0.0,18,C3_17,2,True,,0,1.83
C3,gemini,0.0,18,C3_20,2,True,,0,1.83
C3,gemini,0.0,19,C3_05,2,True,,0,1.88
C3,gemini,0.0,19,C3_11,0,True,,0,1.71
C3,gemini,0.0,19,C3_17,2,True,,0,1.74
C3,gemini,0.0,19,C3_20,2,True,,0,1.89
C3,gemini,0.0,20,C3_05,2,True,,0,1.7
C3,gemini,0.0,20,C3_11,0,True,,0,1.54
C3,gemini,0.0,20,C3_17,2,True,,0,1.67
C3,gemini,0.0,20,C3_20,2,True,,0,1.72
C3,gemini,0.0,21,C3_05,2,True,,0,1.81
C3,gemini,0.0,21,C3_11,0,True,,0,1.65
C3,gemini,0.0,21,C3_17,2,True,,0,1.64
C3,gemini,0.0,21,C3_20,2,True,,0,1.77
C3,gemini,0.0,22,C3_05,2,True,,0,1.69
C3,gemini,0.0,22,C3_11,0,True,,0,1.68
C3,gemini,0.0,22,C3_17,2,True,,0,1.6
C3,gemini,0.0,22,C3_20,2,True,,0,1.85
C3,gemini,0.0,23,C3_11,0,True,,0,1.89
C3,gemini,0.0,23,C3_05,2,True,,0,2.52
C3,gemini,0.0,23,C3_17,2,True,,0,1.6
C3,gemini,0.0,24,C3_05,2,True,,0,1.8
C3,gemini,0.0,24,C3_11,0,True,,0,1.81
C3,gemini,0.0,24,C3_17,2,True,,0,1.84
C3,gemini,0.0,23,C3_20,2,True,,0,2.85
C3,gemini,0.0,24,C3_20,2,True,,0,1.95
C3,gemini,0.0,25,C3_11,0,True,,0,1.98
C3,gemini,0.0,25,C3_17,2,True,,0,1.93
C3,gemini,0.0,25,C3_05,2,True,,0,2.97
C3,gemini,0.0,25,C3_20,2,True,,0,1.67
C3,gemini,0.0,26,C3_05,2,True,,0,1.77
C3,gemini,0.0,26,C3_11,0,True,,0,2.17
C3,gemini,0.0,26,C3_17,2,True,,0,1.52
C3,gemini,0.0,26,C3_20,2,True,,0,1.51
C3,gemini,0.0,27,C3_05,2,True,,0,1.66
C3,gemini,0.0,27,C3_11,0,True,,0,1.76
C3,gemini,0.0,27,C3_17,2,True,,0,2.09
C3,gemini,0.0,28,C3_05,2,True,,0,1.64
C3,gemini,0.0,27,C3_20,2,True,,0,2.26
C3,gemini,0.0,28,C3_11,0,True,,0,1.53
C3,gemini,0.0,28,C3_17,2,True,,0,1.55
C3,gemini,0.0,28,C3_20,2,True,,0,1.62
C3,gemini,0.0,29,C3_05,2,True,,0,1.8
C3,gemini,0.0,29,C3_11,0,True,,0,1.72
C3,gemini,0.0,29,C3_17,2,True,,0,1.62
C3,gemini,0.0,29,C3_20,2,True,,0,1.66
C3,gemini,0.0,30,C3_05,2,True,,0,1.67
C3,gemini,0.0,30,C3_11,0,True,,0,1.7
C3,gemini,0.0,30,C3_17,2,True,,0,1.7
C3,gemini,0.0,30,C3_20,2,True,,0,1.89
C3,gemini,1.0,1,C3_05,2,True,,0,1.7
C3,gemini,1.0,1,C3_10,2,True,,0,1.53
C3,gemini,1.0,1,C3_17,2,True,,0,1.73
C3,gemini,1.0,1,C3_19,1,True,,0,1.59
C3,gemini,1.0,1,C3_20,2,True,,0,2.01
C3,gemini,1.0,2,C3_05,2,True,,0,1.6
C3,gemini,1.0,2,C3_11,0,True,,0,1.56
C3,gemini,1.0,1,C3_06,2,True,,0,4.78
C3,gemini,1.0,2,C3_17,2,True,,0,1.54
C3,gemini,1.0,2,C3_19,1,True,,0,1.7
C3,gemini,1.0,2,C3_20,1,True,,0,1.82
C3,gemini,1.0,3,C3_05,2,True,,0,1.78
C3,gemini,1.0,4,C3_05,2,True,,0,1.56
C3,gemini,1.0,4,C3_06,0,True,,0,1.63
C3,gemini,1.0,4,C3_17,2,True,,0,1.8
C3,gemini,1.0,4,C3_18,2,True,,0,1.84
C3,gemini,1.0,4,C3_20,2,True,,0,1.61
C3,gemini,1.0,5,C3_11,0,True,,0,1.62
C3,gemini,1.0,5,C3_17,2,True,,0,1.78
C3,gemini,1.0,6,C3_06,0,True,,0,1.78
C3,gemini,1.0,6,C3_05,2,True,,0,2.25
C3,gemini,1.0,6,C3_10,1,True,,0,1.64
C3,gemini,1.0,6,C3_17,2,True,,0,1.57
C3,gemini,1.0,6,C3_20,2,True,,0,1.73
C3,gemini,1.0,7,C3_06,0,True,,0,1.66
C3,gemini,1.0,7,C3_11,0,True,,0,1.48
C3,gemini,1.0,7,C3_05,2,True,,0,2.54
C3,gemini,1.0,7,C3_13,1,True,,0,1.4
C3,gemini,1.0,7,C3_17,2,True,,0,1.57
C3,gemini,1.0,7,C3_20,2,True,,0,1.81
C3,gemini,1.0,7,C3_19,1,True,,0,2.1
C3,gemini,1.0,8,C3_20,1,True,,0,1.38
C3,gemini,1.0,8,C3_17,2,True,,0,3.02
C3,gemini,1.0,9,C3_11,1,True,,0,1.55
C3,gemini,1.0,9,C3_13,1,True,,0,1.65
C3,gemini,1.0,9,C3_17,2,True,,0,1.51
C3,gemini,1.0,10,C3_05,0,True,,0,1.75
C3,gemini,1.0,10,C3_06,1,True,,0,1.85
C3,gemini,1.0,10,C3_17,2,True,,0,1.59
C3,gemini,1.0,10,C3_11,1,True,,0,2.52
C3,gemini,1.0,11,C3_06,0,True,,0,1.61
C3,gemini,1.0,11,C3_20,1,True,,0,1.68
C3,gemini,1.0,11,C3_17,2,True,,0,2.16
C3,gemini,1.0,12,C3_17,2,True,,0,1.56
C3,gemini,1.0,12,C3_18,2,True,,0,1.46
C3,gemini,1.0,13,C3_17,1,True,,0,1.78
C3,gemini,1.0,12,C3_20,2,True,,0,2.41
C3,gemini,1.0,14,C3_05,0,True,,0,1.63
C3,gemini,1.0,13,C3_20,2,True,,0,2.17
C3,gemini,1.0,14,C3_06,0,True,,0,1.44
C3,gemini,1.0,14,C3_10,2,True,,0,1.86
C3,gemini,1.0,14,C3_18,2,True,,0,1.87
C3,gemini,1.0,14,C3_17,2,True,,0,2.01
C3,gemini,1.0,14,C3_20,2,True,,0,1.54
C3,gemini,1.0,15,C3_06,2,True,,0,1.95
C3,gemini,1.0,15,C3_17,2,True,,0,1.81
C3,gemini,1.0,15,C3_10,2,True,,0,1.92
C3,gemini,1.0,15,C3_20,2,True,,0,1.64
C3,gemini,1.0,16,C3_20,1,True,,0,1.93
C3,gemini,1.0,16,C3_17,2,True,,0,2.02
C3,gemini,1.0,16,C3_05,2,True,,0,2.1
C3,gemini,1.0,17,C3_06,0,True,,0,1.86
C3,gemini,1.0,17,C3_20,1,True,,0,2.0
C3,gemini,1.0,17,C3_17,1,True,,0,2.03
C3,gemini,1.0,18,C3_05,2,True,,0,2.04
C3,gemini,1.0,17,C3_11,1,True,,0,2.76
C3,gemini,1.0,18,C3_17,2,True,,0,1.93
C3,gemini,1.0,18,C3_06,0,True,,0,2.26
C3,gemini,1.0,18,C3_18,2,True,,0,1.68
C3,gemini,1.0,18,C3_10,2,True,,0,2.62
C3,gemini,1.0,18,C3_20,2,True,,0,1.76
C3,gemini,1.0,19,C3_05,0,True,,0,1.84
C3,gemini,1.0,19,C3_17,2,True,,0,1.84
C3,gemini,1.0,19,C3_20,2,True,,0,1.69
C3,gemini,1.0,20,C3_05,0,True,,0,1.67
C3,gemini,1.0,20,C3_11,0,True,,0,1.91
C3,gemini,1.0,20,C3_17,2,True,,0,1.94
C3,gemini,1.0,20,C3_20,2,True,,0,1.96
C3,gemini,1.0,21,C3_05,2,True,,0,1.37
C3,gemini,1.0,21,C3_06,2,True,,0,1.77
C3,gemini,1.0,21,C3_10,2,True,,0,1.94
C3,gemini,1.0,22,C3_05,2,True,,0,1.57
C3,gemini,1.0,21,C3_17,2,True,,0,2.56
C3,gemini,1.0,22,C3_17,2,True,,0,1.56
C3,gemini,1.0,22,C3_20,1,True,,0,1.73
C3,gemini,1.0,23,C3_05,2,True,,0,1.79
C3,gemini,1.0,23,C3_06,2,True,,0,1.78
C3,gemini,1.0,23,C3_11,0,True,,0,1.6
C3,gemini,1.0,23,C3_17,2,True,,0,1.63
C3,gemini,1.0,23,C3_20,2,True,,0,1.68
C3,gemini,1.0,24,C3_05,2,True,,0,1.77
C3,gemini,1.0,24,C3_17,2,True,,0,1.8
C3,gemini,1.0,25,C3_06,0,True,,0,1.66
C3,gemini,1.0,25,C3_17,2,True,,0,1.64
C3,gemini,1.0,25,C3_20,2,True,,0,1.61
C3,gemini,1.0,26,C3_11,0,True,,0,1.65
C3,gemini,1.0,26,C3_17,2,True,,0,1.73
C3,gemini,1.0,27,C3_11,1,True,,0,1.68
C3,gemini,1.0,27,C3_17,2,True,,0,1.82
C3,gemini,1.0,27,C3_18,2,True,,0,1.64
C3,gemini,1.0,27,C3_19,1,True,,0,1.64
C3,gemini,1.0,27,C3_20,2,True,,0,1.64
C3,gemini,1.0,28,C3_20,2,True,,0,1.73
C3,gemini,1.0,28,C3_17,2,True,,0,2.01
C3,gemini,1.0,29,C3_17,2,True,,0,1.72
C3,gemini,1.0,30,C3_10,2,True,,0,1.55
C3,gemini,1.0,30,C3_17,2,True,,0,1.83
C3,gemini,1.0,30,C3_18,1,True,,0,1.97
C3,gpt,0.0,1,C3_06,2,True,,0,1.98
C3,gpt,0.0,1,C3_17,2,True,,0,2.47
C3,gpt,0.0,2,C3_06,2,True,,0,1.71
C3,gpt,0.0,2,C3_17,2,True,,0,1.74
C3,gpt,0.0,2,C3_20,2,True,,0,1.43
C3,gpt,0.0,3,C3_06,2,True,,0,1.59
C3,gpt,0.0,3,C3_11,0,True,,0,1.61
C3,gpt,0.0,3,C3_17,1,True,,0,1.52
C3,gpt,0.0,1,C3_20,2,True,,0,4.53
C3,gpt,0.0,3,C3_20,2,True,,0,1.47
C3,gpt,0.0,4,C3_06,2,True,,0,1.8
C3,gpt,0.0,4,C3_17,1,True,,0,1.94
C3,gpt,0.0,5,C3_06,2,True,,0,1.7
C3,gpt,0.0,5,C3_11,0,True,,0,1.52
C3,gpt,0.0,5,C3_17,1,True,,0,1.53
C3,gpt,0.0,6,C3_06,2,True,,0,1.82
C3,gpt,0.0,6,C3_11,0,True,,0,2.0
C3,gpt,0.0,6,C3_17,2,True,,0,1.73
C3,gpt,0.0,6,C3_20,2,True,,0,1.59
C3,gpt,0.0,7,C3_11,0,True,,0,1.63
C3,gpt,0.0,7,C3_17,2,True,,0,1.86
C3,gpt,0.0,7,C3_20,2,True,,0,1.84
C3,gpt,0.0,8,C3_13,1,True,,0,2.05
C3,gpt,0.0,8,C3_17,2,True,,0,1.47
C3,gpt,0.0,9,C3_06,2,True,,0,1.64
C3,gpt,0.0,9,C3_11,0,True,,0,1.66
C3,gpt,0.0,9,C3_17,0,True,,0,1.65
C3,gpt,0.0,9,C3_20,2,True,,0,1.81
C3,gpt,0.0,10,C3_06,2,True,,0,1.64
C3,gpt,0.0,10,C3_11,0,True,,0,1.72
C3,gpt,0.0,10,C3_17,1,True,,0,1.65
C3,gpt,0.0,11,C3_06,2,True,,0,1.88
C3,gpt,0.0,12,C3_06,2,True,,0,1.7
C3,gpt,0.0,11,C3_17,2,True,,0,2.17
C3,gpt,0.0,12,C3_13,1,True,,0,1.65
C3,gpt,0.0,12,C3_17,1,True,,0,1.52
C3,gpt,0.0,12,C3_20,2,True,,0,1.96
C3,gpt,0.0,13,C3_06,2,True,,0,2.13
C3,gpt,0.0,13,C3_11,0,True,,0,1.86
C3,gpt,0.0,13,C3_17,0,True,,0,1.69
C3,gpt,0.0,13,C3_20,2,True,,0,1.39
C3,gpt,0.0,14,C3_06,2,True,,0,2.11
C3,gpt,0.0,14,C3_20,2,True,,0,1.93
C3,gpt,0.0,14,C3_17,1,True,,0,2.17
C3,gpt,0.0,15,C3_06,2,True,,0,1.95
C3,gpt,0.0,15,C3_11,0,True,,0,1.78
C3,gpt,0.0,15,C3_17,0,True,,0,1.96
C3,gpt,0.0,16,C3_10,2,True,,0,1.56
C3,gpt,0.0,16,C3_06,2,True,,0,2.29
C3,gpt,0.0,16,C3_17,1,True,,0,1.47
C3,gpt,0.0,17,C3_06,2,True,,0,1.82
C3,gpt,0.0,17,C3_20,2,True,,0,1.8
C3,gpt,0.0,17,C3_17,0,True,,0,2.12
C3,gpt,0.0,18,C3_17,2,True,,0,1.42
C3,gpt,0.0,19,C3_06,2,True,,0,1.53
C3,gpt,0.0,19,C3_11,0,True,,0,1.79
C3,gpt,0.0,19,C3_17,2,True,,0,1.87
C3,gpt,0.0,20,C3_06,2,True,,0,1.76
C3,gpt,0.0,20,C3_17,1,True,,0,1.43
C3,gpt,0.0,20,C3_20,2,True,,0,1.63
C3,gpt,0.0,21,C3_11,0,True,,0,1.8
C3,gpt,0.0,21,C3_17,2,True,,0,1.62
C3,gpt,0.0,21,C3_20,2,True,,0,1.37
C3,gpt,0.0,22,C3_06,2,True,,0,1.56
C3,gpt,0.0,22,C3_11,0,True,,0,1.63
C3,gpt,0.0,22,C3_17,1,True,,0,1.49
C3,gpt,0.0,22,C3_20,2,True,,0,1.46
C3,gpt,0.0,21,C3_06,2,True,,0,5.08
C3,gpt,0.0,23,C3_06,2,True,,0,1.65
C3,gpt,0.0,23,C3_11,0,True,,0,2.45
C3,gpt,0.0,23,C3_17,1,True,,0,1.71
C3,gpt,0.0,23,C3_20,2,True,,0,1.72
C3,gpt,0.0,24,C3_06,2,True,,0,1.59
C3,gpt,0.0,24,C3_11,0,True,,0,1.99
C3,gpt,0.0,24,C3_17,1,True,,0,2.05
C3,gpt,0.0,24,C3_20,2,True,,0,2.02
C3,gpt,0.0,25,C3_06,2,True,,0,1.8
C3,gpt,0.0,25,C3_11,0,True,,0,1.93
C3,gpt,0.0,25,C3_13,1,True,,0,1.96
C3,gpt,0.0,25,C3_17,2,True,,0,1.93
C3,gpt,0.0,26,C3_11,0,True,,0,1.88
C3,gpt,0.0,26,C3_13,1,True,,0,1.86
C3,gpt,0.0,26,C3_17,1,True,,0,1.94
C3,gpt,0.0,26,C3_20,2,True,,0,1.94
C3,gpt,0.0,27,C3_06,2,True,,0,1.94
C3,gpt,0.0,28,C3_06,2,True,,0,1.93
C3,gpt,0.0,27,C3_17,2,True,,0,2.03
C3,gpt,0.0,27,C3_20,2,True,,0,2.1
C3,gpt,0.0,27,C3_11,0,True,,0,2.51
C3,gpt,0.0,28,C3_11,0,True,,0,1.95
C3,gpt,0.0,28,C3_20,2,True,,0,1.89
C3,gpt,0.0,29,C3_06,2,True,,0,1.83
C3,gpt,0.0,28,C3_17,1,True,,0,2.15
C3,gpt,0.0,29,C3_17,2,True,,0,1.95
C3,gpt,0.0,29,C3_11,0,True,,0,2.08
C3,gpt,0.0,29,C3_19,1,True,,0,1.93
C3,gpt,0.0,29,C3_20,2,True,,0,1.91
C3,gpt,0.0,30,C3_06,2,True,,0,1.97
C3,gpt,0.0,30,C3_17,2,True,,0,1.93
C3,gpt,0.0,30,C3_13,1,True,,0,1.94
C3,gpt,0.0,30,C3_11,0,True,,0,1.99
C3,gpt,0.0,30,C3_20,2,True,,0,1.91
C3,gpt,1.0,1,C3_19,1,True,,0,1.92
C3,gpt,1.0,1,C3_17,2,True,,0,1.94
C3,gpt,1.0,1,C3_11,2,True,,0,2.34
C3,gpt,1.0,3,C3_05,0,True,,0,1.93
C3,gpt,1.0,3,C3_06,2,True,,0,1.94
C3,gpt,1.0,1,C3_20,1,True,,0,2.19
C3,gpt,1.0,3,C3_11,0,True,,0,1.88
C3,gpt,1.0,3,C3_20,2,True,,0,1.96
C3,gpt,1.0,3,C3_17,2,True,,0,2.13
C3,gpt,1.0,4,C3_17,1,True,,0,1.8
C3,gpt,1.0,4,C3_11,0,True,,0,2.0
C3,gpt,1.0,5,C3_20,1,True,,0,1.96
C3,gpt,1.0,5,C3_17,1,True,,0,2.11
C3,gpt,1.0,6,C3_20,1,True,,0,2.02
C3,gpt,1.0,6,C3_17,1,True,,0,2.05
C3,gpt,1.0,7,C3_11,0,True,,0,1.99
C3,gpt,1.0,7,C3_19,0,True,,0,1.98
C3,gpt,1.0,8,C3_06,2,True,,0,2.01
C3,gpt,1.0,8,C3_17,2,True,,0,2.0
C3,gpt,1.0,8,C3_20,1,True,,0,1.96
C3,gpt,1.0,9,C3_11,0,True,,0,1.96
C3,gpt,1.0,9,C3_17,2,True,,0,1.92
C3,gpt,1.0,9,C3_13,1,True,,0,2.0
C3,gpt,1.0,9,C3_19,1,True,,0,1.95
C3,gpt,1.0,10,C3_18,2,True,,0,1.94
C3,gpt,1.0,10,C3_20,1,True,,0,1.93
C3,gpt,1.0,10,C3_13,1,True,,0,3.07
C3,gpt,1.0,11,C3_17,2,True,,0,1.73
C3,gpt,1.0,11,C3_18,1,True,,0,2.01
C3,gpt,1.0,11,C3_20,2,True,,0,2.09
C3,gpt,1.0,12,C3_11,0,True,,0,1.43
C3,gpt,1.0,12,C3_17,1,True,,0,1.48
C3,gpt,1.0,13,C3_20,1,True,,0,1.91
C3,gpt,1.0,14,C3_11,0,True,,0,1.79
C3,gpt,1.0,16,C3_17,1,True,,0,1.41
C3,gpt,1.0,13,C3_17,2,True,,0,3.28
C3,gpt,1.0,16,C3_20,2,True,,0,1.64
C3,gpt,1.0,17,C3_11,0,True,,0,1.73
C3,gpt,1.0,17,C3_13,1,True,,0,1.68
C3,gpt,1.0,18,C3_17,1,True,,0,1.79
C3,gpt,1.0,19,C3_19,1,True,,0,1.68
C3,gpt,1.0,20,C3_11,0,True,,0,1.71
C3,gpt,1.0,20,C3_13,1,True,,0,1.62
C3,gpt,1.0,21,C3_11,0,True,,0,1.49
C3,gpt,1.0,21,C3_17,1,True,,0,1.82
C3,gpt,1.0,21,C3_19,1,True,,0,1.75
C3,gpt,1.0,21,C3_20,2,True,,0,1.66
C3,gpt,1.0,22,C3_11,0,True,,0,1.46
C3,gpt,1.0,22,C3_17,2,True,,0,1.76
C3,gpt,1.0,22,C3_19,1,True,,0,2.09
C3,gpt,1.0,23,C3_11,0,True,,0,1.8
C3,gpt,1.0,23,C3_17,1,True,,0,1.97
C3,gpt,1.0,23,C3_19,1,True,,0,1.76
C3,gpt,1.0,24,C3_10,2,True,,0,1.53
C3,gpt,1.0,24,C3_11,0,True,,0,1.67
C3,gpt,1.0,24,C3_17,2,True,,0,1.7
C3,gpt,1.0,26,C3_11,0,True,,0,1.69
C3,gpt,1.0,23,C3_10,2,True,,0,5.99
C3,gpt,1.0,27,C3_11,0,True,,0,1.47
C3,gpt,1.0,27,C3_17,0,True,,0,1.86
C3,gpt,1.0,27,C3_20,1,True,,0,1.83
C3,gpt,1.0,28,C3_11,0,True,,0,1.76
C3,gpt,1.0,29,C3_11,1,True,,0,1.46
C3,gpt,1.0,29,C3_20,2,True,,0,1.67
C3,gpt,1.0,29,C3_17,2,True,,0,1.77
C3,gpt,1.0,30,C3_11,0,True,,0,1.78
P1,claude,0.0,1,P1_04,2,True,,0,1.7
P1,claude,0.0,1,P1_05,0,True,,0,1.67
P1,claude,0.0,1,P1_06,2,True,,0,1.71
P1,claude,0.0,1,P1_10,2,True,,0,1.7
P1,claude,0.0,1,P1_19,2,True,,0,1.57
P1,claude,0.0,2,P1_04,0,True,,0,1.62
P1,claude,0.0,2,P1_05,2,True,,0,1.86
P1,claude,0.0,2,P1_06,2,True,,0,1.76
P1,claude,0.0,2,P1_18,1,True,,0,1.74
P1,claude,0.0,3,P1_05,0,True,,0,1.69
P1,claude,0.0,3,P1_06,2,True,,0,1.67
P1,claude,0.0,2,P1_19,2,True,,0,2.34
P1,claude,0.0,3,P1_10,2,True,,0,1.66
P1,claude,0.0,3,P1_15,1,True,,0,1.89
P1,claude,0.0,3,P1_18,1,True,,0,1.91
P1,claude,0.0,3,P1_19,2,True,,0,1.92
P1,claude,0.0,3,P1_20,2,True,,0,2.31
P1,claude,0.0,4,P1_05,0,True,,0,1.65
P1,claude,0.0,4,P1_10,2,True,,0,1.85
P1,claude,0.0,4,P1_06,2,True,,0,2.04
P1,claude,0.0,4,P1_15,1,True,,0,1.97
P1,claude,0.0,4,P1_18,1,True,,0,1.32
P1,claude,0.0,4,P1_19,2,True,,0,1.72
P1,claude,0.0,4,P1_20,2,True,,0,1.73
P1,claude,0.0,5,P1_05,1,True,,0,1.74
P1,claude,0.0,5,P1_06,1,True,,0,1.97
P1,claude,0.0,5,P1_20,2,True,,0,1.67
P1,claude,0.0,6,P1_05,1,True,,0,1.66
P1,claude,0.0,6,P1_06,2,True,,0,1.45
P1,claude,0.0,6,P1_10,2,True,,0,1.43
P1,claude,0.0,6,P1_15,2,True,,0,1.66
P1,claude,0.0,6,P1_18,1,True,,0,1.54
P1,claude,0.0,6,P1_19,2,True,,0,1.34
P1,claude,0.0,5,P1_19,2,True,,0,5.36
P1,claude,0.0,6,P1_20,2,True,,0,1.54
P1,claude,0.0,7,P1_05,1,True,,0,1.58
P1,claude,0.0,7,P1_06,2,True,,0,1.43
P1,claude,0.0,7,P1_10,2,True,,0,2.09
P1,claude,0.0,7,P1_15,2,True,,0,2.02
P1,claude,0.0,7,P1_19,2,True,,0,1.81
P1,claude,0.0,7,P1_18,1,True,,0,2.47
P1,claude,0.0,8,P1_05,0,True,,0,1.75
P1,claude,0.0,7,P1_20,2,True,,0,1.79
P1,claude,0.0,8,P1_06,2,True,,0,1.89
P1,claude,0.0,8,P1_18,1,True,,0,1.68
P1,claude,0.0,8,P1_19,2,True,,0,1.71
P1,claude,0.0,8,P1_10,2,True,,0,2.87
P1,claude,0.0,8,P1_20,2,True,,0,1.64
P1,claude,0.0,9,P1_04,2,True,,0,1.81
P1,claude,0.0,9,P1_06,2,True,,0,1.87
P1,claude,0.0,9,P1_05,0,True,,0,1.93
P1,claude,0.0,9,P1_10,2,True,,0,1.71
P1,claude,0.0,9,P1_19,2,True,,0,1.94
P1,claude,0.0,10,P1_04,2,True,,0,2.01
P1,claude,0.0,10,P1_05,0,True,,0,1.8
P1,claude,0.0,9,P1_20,2,True,,0,2.05
P1,claude,0.0,10,P1_06,2,True,,0,1.67
P1,claude,0.0,10,P1_10,2,True,,0,1.91
P1,claude,0.0,10,P1_15,2,True,,0,1.94
P1,claude,0.0,10,P1_19,2,True,,0,1.96
P1,claude,0.0,11,P1_04,2,True,,0,1.51
P1,claude,0.0,11,P1_05,0,True,,0,1.85
P1,claude,0.0,11,P1_10,2,True,,0,1.91
P1,claude,0.0,11,P1_06,2,True,,0,1.97
P1,claude,0.0,11,P1_18,1,True,,0,1.48
P1,claude,0.0,11,P1_19,2,True,,0,1.79
P1,claude,0.0,11,P1_20,2,True,,0,1.89
P1,claude,0.0,12,P1_05,0,True,,0,1.93
P1,claude,0.0,12,P1_06,2,True,,0,1.6
P1,claude,0.0,12,P1_10,2,True,,0,1.78
P1,claude,0.0,12,P1_15,1,True,,0,2.05
P1,claude,0.0,12,P1_20,2,True,,0,1.85
P1,claude,0.0,12,P1_19,2,True,,0,2.1
P1,claude,0.0,13,P1_04,2,True,,0,2.19
P1,claude,0.0,13,P1_05,0,True,,0,1.89
P1,claude,0.0,13,P1_10,2,True,,0,2.04
P1,claude,0.0,13,P1_19,2,True,,0,1.99
P1,claude,0.0,13,P1_20,2,True,,0,1.71
P1,claude,0.0,13,P1_18,1,True,,0,2.27
P1,claude,0.0,14,P1_05,0,True,,0,1.85
P1,claude,0.0,14,P1_04,1,True,,0,1.87
P1,claude,0.0,14,P1_06,2,True,,0,1.98
P1,claude,0.0,13,P1_06,2,True,,0,6.1
P1,claude,0.0,14,P1_15,2,True,,0,1.87
P1,claude,0.0,14,P1_10,2,True,,0,1.99
P1,claude,0.0,14,P1_18,1,True,,0,1.92
P1,claude,0.0,14,P1_19,2,True,,0,1.78
P1,claude,0.0,15,P1_04,2,True,,0,1.95
P1,claude,0.0,15,P1_05,0,True,,0,1.94
P1,claude,0.0,15,P1_10,2,True,,0,1.8
P1,claude,0.0,15,P1_06,2,True,,0,1.9
P1,claude,0.0,15,P1_18,1,True,,0,1.94
P1,claude,0.0,15,P1_19,2,True,,0,1.99
P1,claude,0.0,16,P1_05,2,True,,0,1.95
P1,claude,0.0,16,P1_06,1,True,,0,1.95
P1,claude,0.0,16,P1_19,2,True,,0,1.88
P1,claude,0.0,16,P1_20,2,True,,0,1.91
P1,claude,0.0,17,P1_06,2,True,,0,1.9
P1,claude,0.0,17,P1_05,0,True,,0,2.0
P1,claude,0.0,17,P1_10,2,True,,0,1.71
P1,claude,0.0,17,P1_19,2,True,,0,1.87
P1,claude,0.0,18,P1_04,2,True,,0,1.91
P1,claude,0.0,18,P1_05,0,True,,0,1.89
P1,claude,0.0,18,P1_06,2,True,,0,1.67
P1,claude,0.0,18,P1_10,2,True,,0,1.89
P1,claude,0.0,18,P1_20,2,True,,0,1.9
P1,claude,0.0,18,P1_19,2,True,,0,2.56
P1,claude,0.0,19,P1_05,0,True,,0,1.49
P1,claude,0.0,19,P1_10,2,True,,0,1.65
P1,claude,0.0,19,P1_19,2,True,,0,1.57
P1,claude,0.0,19,P1_18,1,True,,0,1.9
P1,claude,0.0,19,P1_06,2,True,,0,3.43
P1,claude,0.0,19,P1_20,2,True,,0,1.96
P1,claude,0.0,20,P1_05,0,True,,0,1.61
P1,claude,0.0,20,P1_06,2,True,,0,1.51
P1,claude,0.0,20,P1_04,2,True,,0,2.86
P1,claude,0.0,20,P1_10,2,True,,0,1.76
P1,claude,0.0,20,P1_18,1,True,,0,1.44
P1,claude,0.0,20,P1_19,2,True,,0,1.79
